ContigID,SPID,GeoF_ID,GeoM_ID,evalue
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34452,Q9GK13,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34452,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2224,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34455,Q13356,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34455,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_37122,1.00E-143
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34456,Q9QXY6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34456,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16788,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3446,P00548,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3446,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4253,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3447,A4QND5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3447,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4907,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34472,P22981,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34472,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_15683,8.00E-117
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34507,Q6P5B0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34507,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3248,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3451,P09623,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3451,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2763,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34512,Q08CW1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34512,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_48074,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34525,Q5R889,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34525,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_37444,1.00E-102
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34530,Q8K4C0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34530,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_36270,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34536,P97603,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34536,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9559,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34572,Q08877,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34572,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_22215,1.00E-155
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3458,Q0MQI9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3458,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_360,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34584,P82798,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34584,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16990,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_346,Q8VEM8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_346,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_135,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3462,Q6EJB6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3462,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14219,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34627,Q9P2D7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34627,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1558,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34631,Q9WTX6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34631,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_24436,1.00E-145
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34668,O95071,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34668,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2017,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34684,Q80W93,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34684,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_351,1.00E-155
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3474,P00432,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3474,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2146,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3475,P80315,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3475,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_280,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34766,Q8C6M1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34766,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13740,3.00E-152
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3477,Q9BGI1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3477,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_23382,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34775,Q0VD27,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34775,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_67720,6.00E-123
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3478,Q5R6Y0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3478,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11605,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34821,Q3UGF1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34821,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4304,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34854,Q24800,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34854,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_58957,1.00E-131
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3489,Q5ZJW4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3489,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_36899,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_349,Q5RB37,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_349,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6793,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34902,Q7JW12,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34902,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_65965,5.00E-138
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34912,Q15751,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_34912,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7168,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3495,Q561P5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3495,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2651,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3497,P12815,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3497,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_606,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35004,Q3B8N0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35004,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1245,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35012,Q5R4W3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35012,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_22846,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35026,Q80UG8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35026,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11486,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35033,Q80V62,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35033,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_24736,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35039,Q29RU9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35039,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_58670,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3504,P23246,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3504,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4667,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35087,Q6GPJ4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35087,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_213,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3509,Q6NV12,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3509,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12333,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35094,Q9Y4A5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35094,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21505,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35114,Q5F3V3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35114,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3238,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35116,Q9H6U8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35116,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_28002,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35121,Q9U1M2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35121,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12297,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35180,Q9W4E2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35180,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_24106,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35186,P21613,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35186,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_20103,6.00E-167
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3520,Q08DI8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3520,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1419,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35216,P52825,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35216,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_39493,1.00E-177
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35245,P53992,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35245,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_523,7.00E-93
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35281,Q5CD18,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35281,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_30266,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35299,Q3UVL4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35299,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_60232,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35344,P04175,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35344,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_41162,4.00E-140
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3535,A7Y2X0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3535,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_68160,1.00E-110
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35369,Q6P0U0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35369,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_62531,1.00E-154
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3537,Q8IRG6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3537,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2686,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3538,Q7ZXX9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3538,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3115,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3539,Q6NX31,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3539,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5163,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35392,Q502M5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35392,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_23614,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3546,Q14692,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3546,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4704,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35469,A1Z7T0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35469,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_19043,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3548,Q8K0H5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3548,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5161,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35493,Q8VCK3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35493,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_24823,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35527,P63155,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35527,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_29605,5.00E-160
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35528,P70270,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35528,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_56589,3.00E-136
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3556,Q8K368,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3556,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_17578,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35568,Q99961,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35568,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_64080,4.00E-146
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3561,P49841,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3561,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4774,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35613,Q92177,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35613,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_28905,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35636,Q9Y4B6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35636,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2883,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3567,Q8R081,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3567,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_743,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35679,P55196,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35679,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_39813,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3568,Q9D0C1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3568,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_31240,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3571,Q15334,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3571,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10373,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35734,Q9C0G6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35734,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4475,1.00E-138
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3576,P36871,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3576,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8272,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35765,P15882,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35765,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_65198,1.00E-92
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3577,P35465,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3577,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_38761,3.00E-115
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35777,Q0IHI3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35777,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1198,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35816,P51610,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35816,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10416,2.00E-122
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35833,Q9NVI1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35833,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_29315,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35840,G3X9K3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35840,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_33588,1.00E-126
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35847,P59910,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35847,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12007,2.00E-163
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3586,Q5TYV4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3586,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3741,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35897,Q92614,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35897,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7180,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3590,Q5R8R1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3590,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_22291,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35910,Q9NQV6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35910,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_31719,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35922,Q0V9Q6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35922,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8453,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3594,Q7YR26,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3594,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_19560,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3595,P35224,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3595,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1905,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35965,Q0III3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35965,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_24382,2.00E-143
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35970,Q9NUQ8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_35970,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10519,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36005,P63329,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36005,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9477,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36011,Q63170,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36011,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_821,2.00E-174
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3602,O43242,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3602,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2886,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36025,P97872,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36025,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_45243,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3604,Q58DW2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3604,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13548,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3605,P49963,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3605,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14623,3.00E-171
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36061,Q5R874,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36061,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8399,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36071,P28191,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36071,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_22531,6.00E-108
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3608,Q9Y4P3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3608,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1300,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3610,Q9NWW6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3610,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_19422,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36140,A8WHP3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36140,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21319,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36147,Q5SWK7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_36147,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_41453,3.00E-142
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3618,Q8CCA0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_3618,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9813,0
